student_id,race_ethn,gender,days_present,days_absent,home_address
57103e72658e,white,female,178,0,2144-2146 W DIVISION ST CHICAGO IL 60622
57211705f7b6,white,male,176,2,11956 S HALSTED ST CHICAGO IL 60628
5.72341E+11,hispanic,female,174,4,6500 S WESTERN AVE CHICAGO IL
5725952fe0f2,white,male,178,0,1435 W MONTROSE AVE CHICAGO IL 60613
572c0afdde60,hispanic,female,176,2,2242 N KEDZIE BLVD CHICAGO IL 60647
572f50af0f3b,white,male,176,2,10244 S LONGWOOD DR CHICAGO IL 60643
573356b02cf2,white,male,176,2,6217 W 63RD ST CHICAGO IL 60638
5737bc68e66b,white,female,176,2,6022 N BROADWAY CHICAGO IL 60660
5744f6cb8446,white,female,177,1,7759 S CICERO AVE CHICAGO IL 60652
5746f697920f,black,female,176,2,3406 N HARLEM AVE IL 60634
574852e22bff,white,male,175,3,4652 S Bishop (1432W) CHICAGO IL 60609
574984f3941b,white,male,177,1,1639 W 18TH ST CHICAGO IL 60608
5757b31098b6,white,female,177,1,652-654 W RANDOLPH ST FL CHICAGO IL 60661
576a6813ca2b,white,female,176,2,3110 N SHEFFIELD AVE CHICAGO IL 60657
576bf59c6ddf,black,female,177,1,6634 W RAVEN (6300N) ST CHICAGO IL 60631
5774cf137199,white,male,176,2,4070 N MILWAUKEE AVE CHICAGO IL 60641
577a01717841,white,male,173,5,2020 E 71ST ST CHICAGO IL 60649
577acd76c6fd,asian,female,177,1,3501 S UNION AVE CHICAGO IL 60609
577e4381eba5,white,female,177,1,837 W FULTON MARKET CHICAGO IL 60607
577ea08cbb6d,white,female,176,2,1547 N WELLS ST CHICAGO IL 60610
577f2d548439,hispanic,female,175,3,1855 W 47TH ST CHICAGO IL 60609
57860e6e967d,white,male,176,2,3335 W CHICAGO AVE CHICAGO IL 60651
578b77edb22b,white,female,176,2,2858 E 83RD ST IL 60617
578e5b55d5ea,black,female,175,3,2610 W 71ST ST CHICAGO IL 60629
5792509c20e0,black,female,177,1,8802 S STONY ISLAND AVE CHICAGO IL 60617
579611737ae8,white,female,176,2,4781 S ARCHER AVE CHICAGO IL 60632
579bb12bf1a1,white,female,176,2,4712 N SHERIDAN RD CHICAGO IL 60640
579d35bbb58c,white,female,176,2,1519 W TAYLOR ST CHICAGO IL 60607
57a6d9763844,black,female,177,1,3932 S ROCKWELL CHICAGO IL 60632
57af030f3b02,white,female,177,1,3730 N Laramie (5200W) CHICAGO IL 60641
57b11c76b33f,hispanic,male,176,2,1178 N MILWAUKEE AVE CHICAGO IL 60642
57bd9111cc49,white,male,176,2,661-663 N STATE ST CHICAGO IL 60654
57c3b4f0cf3c,white,female,176,2,2318 N Lorel ST CHICAGO IL 60639
57d86d8fc0b8,white,male,176,2,450 W MENOMONEE ST CHICAGO IL 60614
57d9d6931e99,hispanic,female,177,1,5153-59 S KEDZIE AVE CHICAGO IL 60632
57da5c398bf9,white,male,177,1,8550 S STONY ISLAND AVE IL 60617
57eb04457bfb,white,male,177,1,6359 S DR MARTIN LUTHER KING JR DR CHICAGO IL 60637
57f5fba761f2,white,male,177,1,6019 W FULLERTON AVE CHICAGO IL 60639
57f995010749,white,male,175,3,5815 S MARYLAND AVE CHICAGO IL 60637
57ff3f02750e,asian,female,177,1,6255 S MAYFIELD AVE CHICAGO IL 60638
5805bb402e61,white,male,176,2,1700 W DIVISION ST CHICAGO IL 60622
580c5b3b1948,white,male,173,5,727 S STATE ST CHICAGO IL 60605
581a4624a04b,white,male,177,1,5429 N LINCOLN AVE CHICAGO IL 60625
581ac0013858,white,male,177,1,5155-5159 W ADDISON ST CHICAGO IL 60641
58230d8494cf,white,male,174,4,500 W MADISON ST CHICAGO IL 60661
58276ccb43f9,white,male,177,1,1358 E 75TH ST CHICAGO IL 60619
58298c3d499a,white,male,176,2,3140 W 47TH ST CHICAGO IL 60632
582ac25d5ab0,white,female,176,2,5513 W BELMONT AVE CHICAGO IL 60641
582ea768a065,white,female,176,2,5600 S WOOD ST CHICAGO IL 60636
583aa20b6543,white,female,175,3,4159 W PETERSON AVE CHICAGO IL 60646
58437db06d6c,black,male,177,1,4900 N BERNARD ST CHICAGO IL 60625
58551ba55ad8,white,male,176,2,2600 N CLARK ST CHICAGO IL 60614
58607de644cc,white,male,178,0,423-425 E 111TH ST CHICAGO IL 60628
586e6c609b4f,white,female,174,4,3849 W 26TH ST CHICAGO IL 60623
58739c835966,white,female,177,1,510 E 75TH ST CHICAGO IL 60619
5878c57650f4,white,female,177,1,2532 W CHICAGO AVE CHICAGO IL 60622
587cbfce2c0a,white,female,177,1,2205 W MONTROSE AVE CHICAGO IL 60618
58817cf52145,white,male,177,1,7923 S HALSTED ST CHICAGO IL 60620
58849a07379c,white,male,177,1,3511 S DR MARTIN LUTHER KING JR DR CHICAGO IL 60653
5889ca797947,black,male,175,3,426 E 87TH ST CHICAGO IL 60619
588a9419b4ae,black,male,177,1,1534 W FULLERTON AVE IL 60614
58a511397d0d,black,male,177,1,146 W 103RD ST CHICAGO IL 60628
58a7e5930e60,white,female,177,1,5400-5402 N CLARK ST CHICAGO IL 60640
58ab2bba80e6,white,female,177,1,2249 N LINCOLN AVE CHICAGO IL 60614
58b323b6eed3,white,female,177,1,5039 N Kimball AVE CHICAGO IL 60625
58b6b52e7f18,black,male,173,5,653-657 W 63RD ST CHICAGO IL 60621
58baa37cdd7d,black,female,175,3,1513 N WELLS ST IL 60610
58bf6b742c1f,hispanic,female,176,2,1414 N MILWAUKEE AVE CHICAGO IL 60622
58bfea15fdaf,hispanic,female,176,2,112 W MONROE ST CHICAGO IL 60603
58c3e91452cc,black,female,175,3,1220 W WEBSTER AVE CHICAGO IL 60614
58d0cbefc40a,hispanic,female,176,2,2757 W 55TH ST CHICAGO IL 60632
58d22c8fff6f,white,male,176,2,1289 N MILWAUKEE AVE CHICAGO IL 60622
58d47e289013,black,male,176,2,11601 W TOUHY AVE CHICAGO IL 60666
58d8debc662b,white,male,176,2,1518 E 53RD ST CHICAGO IL 60615
58ef49e38266,white,male,178,0,5145 S PULASKI RD CHICAGO IL 60632
58f1f63c318d,hispanic,male,175,3,5753 W BELMONT AVE CHICAGO IL 60634
58f91054b18c,white,female,177,1,2126 E 71ST ST CHICAGO IL 60649
5910e1986dbc,white,female,177,1,1632 W 63RD ST IL 60636
591a01cf68fe,black,male,176,2,951 W ADDISON ST CHICAGO IL 60613
592384c68466,white,male,177,1,1745 W DIVISION ST CHICAGO IL 60622
592c5726f88a,white,female,177,1,1343 W MORSE AVE CHICAGO IL 60626
592c90f96d4e,white,female,176,2,3600 N RECREATION DR CHICAGO IL 60613
592dc902fbe3,asian,female,177,1,111 N CARPENTER ST CHICAGO IL 60607
59329fdf4387,white,female,177,1,5656 S KEDZIE AVE CHICAGO IL 60629
59365621b274,white,male,177,1,145 S CAMPBELL AVE CHICAGO IL 60612
5943aa0423a6,black,female,175,3,2301 S WENTWORTH AVE CHICAGO IL 60616
5945d56f2bda,white,female,177,1,3040 N BROADWAY CHICAGO IL 60657
5946442e4685,white,male,176,2,30 W ERIE ST CHICAGO IL 60654
59488d385d84,white,female,177,1,3300 N ASHLAND AVE CHICAGO IL 60657
594bacc343de,black,male,174,4,1113-1115 W ARGYLE ST CHICAGO IL 60640
59572d197d12,white,male,175,3,2801 W HOWARD ST CHICAGO IL 60645
5959995c054f,white,female,177,1,2046 N DAMEN AVE CHICAGO IL 60647
596552dc78fb,black,male,173,5,1147 N Western AVE CHICAGO IL 60622
59670bcf58d8,asian,female,176,2,3400 N SHEFFIELD AVE CHICAGO IL 60657
596da30a9c8d,white,female,175,3,2743 N ELSTON AVE CHICAGO IL 60647
597555ebed80,white,female,176,2,519 W 103RD ST CHICAGO IL 60628
597698d1d505,hispanic,female,177,1,1912 S STATE ST CHICAGO IL 60616
597d86194594,black,female,176,2,5306 N CLARK ST CHICAGO IL 60640
597f6592309e,black,female,177,1,1730 S HALSTED ST CHICAGO IL 60608
598066bf4ca7,white,female,176,2,2306 W DEVON AVE CHICAGO IL 60659
598182820a7d,white,male,172,6,10421 S WESTERN AVE CHICAGO IL 60643
59839c775134,white,female,176,2,4808 N MILWAUKEE AVE CHICAGO IL 60630
59890524dc42,white,female,176,2,6241 S ASHLAND AVE CHICAGO IL 60636
598cb3bd6460,white,male,176,2,1111 W WILSON AVE IL 60640
599643df0470,white,female,177,1,3039 N CENTRAL AVE CHICAGO IL 60634
599f0387b13f,white,female,177,1,3334 W CHICAGO ST CHICAGO IL 60651
59a0094b0338,white,female,176,2,24 E ADAMS ST CHICAGO IL 60603
59a50917da02,white,female,176,2,3269 S ARCHER AVE IL 60608
59b2f3e7144e,white,male,177,1,3039 E 91ST ST FL CHICAGO IL 60617
59bae5bf2f0a,white,female,177,1,210 W NORTH AVE CHICAGO IL 60610
59bdd8956a6e,white,male,176,2,819 N Rush ST CHICAGO IL 60611
59c9d1025109,white,female,176,2,2800 W DEVON AVE CHICAGO IL 60659
59cd15a32e9f,white,male,176,2,5908 W FULLERTON AVE CHICAGO IL 60639
59cd4f7075eb,hispanic,male,177,1,1301 W SCHUBERT AVE CHICAGO IL 60614
59d4ef4ab500,asian,female,177,1,1163 W 18TH ST CHICAGO IL 60608
59d65bb20ccb,white,male,176,2,829 N STATE ST CHICAGO IL 60610
59d68a956df7,black,male,176,2,6651 S PULASKI RD CHICAGO IL 60629
59db2b43f963,white,female,177,1,1640 W CHICAGO AVE CHICAGO IL 60622
59e85c1bda36,white,male,177,1,4253 W 47TH ST CHICAGO IL 60632
59e8f0462e67,white,female,177,1,6451 W DIVERSEY AVE CHICAGO IL 60707
59f80a169960,white,female,176,2,1303-1309 W WILSON AVE CHICAGO IL 60640
5a001812a8da,white,male,177,1,6343 S HALSTED ST CHICAGO IL 60621
5a01997a0c90,white,male,177,1,6250 S MORGAN ST CHICAGO IL 60621
5a0d443d4f12,black,male,176,2,4403 W MADISON ST CHICAGO IL 60624
5a12da36533b,asian,female,177,1,6206 S Racine (1200W) IL 60636
5a140bd9eb4d,black,male,177,1,3519-3525 N CLARK ST CHICAGO IL 60657
5a16895bc81d,white,male,178,0,7651 S HOMAN AVE IL 60652
5a1da2e7416f,hispanic,female,177,1,8147 S HALSTED ST CHICAGO IL 60620
5a1ebdb64e58,white,female,177,1,1703 - 1707 E 87TH ST CHICAGO IL 60617
5a26a12a9f1f,white,male,176,2,611 S WELLS ST CHICAGO IL 60607
5a277d7b7c97,white,female,177,1,29 E MADISON ST CHICAGO IL 60602
5a2e0cc4fe61,hispanic,male,176,2,219 E 47TH ST CHICAGO IL 60653
5a2e4f610df1,asian,male,176,2,4208 N BROADWAY CHICAGO IL 60613
5a301b58d0da,black,male,177,1,1863 N CLYBOURN AVE CHICAGO IL 60614
5a3f5335bdb3,white,female,178,0,6930 N GLENWOOD AVE CHICAGO IL 60626
5a55dc811f11,white,male,176,2,8515 S STONY ISLAND AVE CHICAGO IL 60617
5a567471a69a,white,female,177,1,5233 N MILWAUKEE AVE CHICAGO IL 60630
5a5dfe60fc69,white,male,176,2,5605 W CHICAGO AVE CHICAGO IL 60651
5a5f70f41695,white,male,177,1,2525 W NORTH AVE CHICAGO IL 60647
5a61f58434d8,white,male,176,2,9208 S COTTAGE GROVE AVE CHICAGO 60619
5a66fccaa2e2,white,male,175,3,5337 W MADISON ST CHICAGO IL 60644
5a6ab6aaf87c,black,female,176,2,1039-1041 W GRANVILLE AVE CHICAGO IL 60660
5a7269180f97,white,female,177,1,907 W 87TH ST CHICAGO IL 60620
5a72f31c8507,white,male,176,2,1221-1223 S WABASH AVE IL 60605
5a762ffa7eaf,white,female,175,3,6601 S WESTERN AVE CHICAGO IL 60636
5a7b07d866a0,white,male,177,1,323 E WACKER DR CHICAGO IL 60601
5a7ccbab7845,white,female,177,1,5909 S STATE ST CHICAGO IL
5a80f30a551e,white,female,177,1,1656 W 87TH ST CHICAGO IL 60620
5a8356cf38ce,hispanic,female,176,2,3247-3249 W MONTROSE AVE CHICAGO IL 60618
5a8b5bb7ee06,white,female,177,1,1154 W FULTON MARKET CHICAGO IL 60607
5a9049703c6e,white,male,177,1,431 N DEARBORN ST CHICAGO IL 60654
5a91a4cba304,hispanic,female,178,0,6260-6262 N CLARK ST CHICAGO IL 60660
5a91e22f3b5d,white,female,176,2,5751 S WOODLAWN AVE IL 60637
5ac3cf68b6b2,white,female,177,1,3529 W FIFTH AVE CHICAGO IL 60624
5ac4babb5376,white,male,177,1,18 S MICHIGAN AVE CHICAGO IL 60603
5ac593de1fcd,white,female,178,0,6840 N SACRAMENTO AVE CHICAGO IL 60645
5aca0e3b6b7f,white,female,177,1,17 E MONROE ST CHICAGO IL 60603
5aee21b8e39d,white,female,173,5,5012-5014 N CLARK ST CHICAGO IL 60640
5b0ac0598f79,black,female,176,2,6421 W ARCHER AVE CHICAGO IL 60638
5b105b277e5a,black,male,176,2,3655 N BELL AVE CHICAGO IL 60618
5b165567dbd7,white,female,177,1,1750 W 119TH ST CHICAGO IL 60643
5b1f80207ba8,white,male,176,2,1403-1405 W IRVING PARK RD CHICAGO IL 60613
5b2311d01097,white,female,177,1,6345 W GRAND AVE CHICAGO IL 60639
5b24a9368bb8,white,male,174,4,172 W ADAMS ST CHICAGO IL 60603
5b2a4e9c9944,white,male,175,3,444 N LA SALLE DR CHICAGO IL 60654
5b3250c9cffd,white,female,177,1,4150 N BROADWAY CHICAGO IL 60613
5b32c0241059,white,male,176,2,2651 W PETERSON AVE CHICAGO IL 60659
5b3b2132ee4d,hispanic,male,176,2,1010 W Chicago AVE Chicago IL 60642
5b3df046ccf5,hispanic,female,176,2,9940 S VINCENNES AVE CHICAGO IL 60643
5b3efede7500,white,male,177,1,742 E 95TH ST CHICAGO IL 60619
5b40cceec173,hispanic,male,177,1,5547 N KENMORE AVE CHICAGO IL 60640
5b41667fc3d3,white,male,177,1,1000-1002 W DIVERSEY PKWY CHICAGO IL 60614
5b492a69f33b,hispanic,male,170,8,3116 W POPE JOHN PAUL II DR CHICAGO IL 60632
5b5283229fd0,white,female,177,1,800 S MICHIGAN AVE CHICAGO IL 60605
5b5c6406d11d,hispanic,female,176,2,4265 N LINCOLN AVE CHICAGO IL 60618
5b5faee4475c,white,male,177,1,3720 N LINCOLN AVE CHICAGO IL 60613
5b649b337d84,white,male,177,1,4311 S ARCHER AVE CHICAGO IL 60632
5b6ad6530f96,black,female,176,2,4939 W Montrose AVE CHICAGO IL 60641
5b718b014fc4,hispanic,female,174,4,3734 W 79TH ST CHICAGO IL 60652
5b7e0f6926ea,white,male,176,2,321 S PLYMOUTH CT IL 60604
5b84f4d59930,asian,male,175,3,100 W RANDOLPH ST STE C-19 CHICAGO IL 60601
5b85ddca94ad,hispanic,male,176,2,10538 S Langley (700E) CHICAGO IL 60628
5b8db3e9340c,white,female,177,1,13730 S BRAINARD AVE CHICAGO IL 60633
5b8def14e939,white,female,177,1,1226 E 53rd ST CHICAGO IL 60615
5b8dfaf7e787,white,female,177,1,1521 E HYDE PARK BLVD CHICAGO IL 60615
5b9d84c4ddee,hispanic,female,177,1,1744 W ESTES AVE CHICAGO IL 60626
5bc322a7265b,hispanic,female,175,3,2 W ERIE ST CHICAGO IL 60654
5bc3ab7a692a,black,female,175,3,56 W RANDOLPH ST CHICAGO IL 60601
5bc4a7a29553,white,female,177,1,3948 W LAWRENCE AVE IL 60625
5bc95a1bbb27,white,male,175,3,1040 N Keeler AVE CHICAGO IL 60651
5bcd24947e93,white,female,178,0,851 W Waveland AVE CHICAGO IL 60613
5bcd9f4a090a,asian,female,177,1,800 W BUENA AVE CHICAGO IL 60613
5bd1ce00d4cd,black,male,177,1,30 N LA SALLE ST CHICAGO IL 60602
5bdef9896d67,white,female,177,1,131 S DEARBORN ST CHICAGO IL 60603
5bee26c1ffa4,white,female,175,3,4945 S DORCHESTER AVE BLDG CHICAGO IL 60615
5bf1000e2993,white,male,176,2,3353 W 63RD ST IL 60629
5bfc2e2011a2,white,female,176,2,230 W MONROE ST CHICAGO IL 60606
5bfe14571062,white,female,176,2,1259 W 79TH ST CHICAGO IL 60620
5c02c7cb3320,hispanic,male,173,5,1738 W 47TH ST CHICAGO IL 60609
5c09e460f89c,white,male,177,1,CHICAGO IL 60641
5c15bbfd16fe,black,female,176,2,1039 W BELMONT AVE IL 60657
5c168c115bca,white,female,176,2,2152 W CERMAK RD CHICAGO IL 60608
5c263f3527d0,white,male,177,1,1400 W 79TH ST CHICAGO IL 60620
5c29492794cc,white,female,177,1,835 N MICHIGAN AVE CHICAGO IL 60611
5c3233c84958,hispanic,male,175,3,2113 S STATE ST CHICAGO IL 60616
5c355096453d,hispanic,male,176,2,5222 W DIVERSEY AVE CHICAGO IL 60639
5c3a3ae3e84d,white,female,177,1,620 N Sawyer AVE CHICAGO IL 60624
5c45ad46dce8,white,female,176,2,58 E OAK ST CHICAGO IL 60611
5c486f3c1822,white,male,178,0,2252 W WASHINGTON BLVD CHICAGO IL 60612
5c4c673fd037,white,female,176,2,842 W RANDOLPH ST IL 60607
5c4f9c8ff5f6,white,male,177,1,113-125 N GREEN ST CHICAGO IL 60607
5c52302a5565,white,male,177,1,1525 W FULLERTON AVE CHICAGO IL 60614
5c589afcaa24,black,male,176,2,5819-5821 W Irving Park RD CHICAGO IL 60634
5c63524852aa,white,male,176,2,11858 S STATE ST CHICAGO IL 60628
5c7bfae974c8,white,male,176,2,21 W GOETHE ST CHICAGO IL 60610
5c8006122fcc,asian,male,177,1,9535 S LOOMIS CHICAGO IL 60643
5c896efff404,white,female,175,3,1155 W DIVERSEY PKWY CHICAGO IL 60614
5c90b8ef5c82,white,male,177,1,3755 W MONTROSE AVE CHICAGO IL 60618
5c943f8e6c9d,white,female,176,2,2934 N MILWAUKEE AVE CHICAGO IL 60618
5c9ab715ea37,hispanic,male,177,1,5706 S UNIVERSITY AVE CHICAGO IL 60637
5ca6801fb6a2,white,male,177,1,151 W ERIE ST CHICAGO IL 60654
5cacd77ce187,white,female,176,2,1010 W WASHINGTON BLVD CHICAGO IL 60607
5cafec687453,hispanic,female,177,1,612 W WRIGHTWOOD AVE IL 60614
5cb568bec37b,hispanic,female,176,2,5937 N BROADWAY CHICAGO IL 60660
5cbafda86177,white,male,177,1,2610 W DEVON AVE CHICAGO IL 60659
5cc0fe30946a,white,male,177,1,4357 N WESTERN AVE CHICAGO IL 60618
5cc4bdcd68b5,hispanic,female,175,3,3146 W MADISON ST CHICAGO 60612
5cc626157f46,black,female,175,3,5605-5609 N CLARK ST CHICAGO IL 60660
5ccdd4873800,white,male,177,1,2109 S CHINA PL CHICAGO IL 60616
5ccf312b787d,white,female,175,3,1339 N WELLS ST CHICAGO IL 60610
5cd7d3ec9699,white,male,170,8,2506-2508 N CLYBOURN AVE IL 60614
5cdc744c757d,white,male,176,2,4239 N OAK PARK AVE CHICAGO IL 60634
5ce989bbd8de,white,female,175,3,2129 S CHINA PL CHICAGO IL 60616
5cef9cee2e2b,hispanic,female,177,1,2120 S ARCHER AVE CHICAGO 60616
5cf445177a81,white,female,177,1,2983 S ARCHER AVE CHICAGO IL 60608
5d0079b61352,white,male,178,0,8100 S STONY ISLAND AVE CHICAGO IL 60617
5d02e186b1a5,white,female,176,2,1632 W 47TH ST CHICAGO IL 60609
5d0bf09f0b1a,hispanic,female,176,2,3954 W LAWRENCE AVE CHICAGO IL 60625
5d1267b9fd56,hispanic,male,176,2,2475 N ELSTON AVE IL 60647
5d15e76a17a5,black,female,176,2,4401 W 55TH ST CHICAGO IL 60632
5d17fe045765,black,female,177,1,1443-1445 W FULLERTON AVE CHICAGO IL 60614
5d1fe2651cce,white,female,176,2,2140 S WABASH AVE CHICAGO IL 60616
5d2bea590b48,white,male,176,2,900 W Wilson AVE CHICAGO IL 60640
5d2d9f32d03f,white,female,177,1,2024 W 119TH ST CHICAGO IL 60643
5d301280b9d0,black,female,176,2,1132 S JEFFERSON ST CHICAGO IL 60607
5d373bc326e4,asian,female,174,4,6036 W EASTWOOD CHICAGO IL 60630
5d548a90ce0f,white,male,176,2,211 E CHICAGO AVE CHICAGO IL 60611
5d595ee04fdd,white,female,175,3,711 W BELMONT AVE CHICAGO IL 60657
5d640d3b7e50,black,female,174,4,4323 W ADDISON ST CHICAGO IL 60641
5d641595562d,white,female,177,1,1024 N Western AVE CHICAGO IL 60622
5d65f8b53a3f,white,female,176,2,3311 N BROADWAY CHICAGO IL 60657
5d70db99c16b,white,female,176,2,1930 S ARCHER AVE CHICAGO IL 60616
5d71699fb558,hispanic,female,177,1,7949 S ASHLAND AVE CHICAGO IL 60620
5d72b23710fd,white,male,177,1,3213 1/2 N CICERO AVE CHICAGO IL
5d7705f1c81f,white,female,177,1,250 E 103RD ST CHICAGO IL 60628
5d8080c09c4d,asian,male,177,1,100 E ERIE ST CHICAGO IL 60611
5d85a121e690,hispanic,male,176,2,5129-5135 N BROADWAY CHICAGO IL 60640
5d8874dfbe47,white,female,177,1,3939 N BROADWAY CHICAGO IL 60613
5d89d3973e96,white,female,173,5,2313-2315 N MILWAUKEE AVE CHICAGO IL 60647
5d9880d84fea,black,female,176,2,33 W ILLINOIS ST CHICAGO IL 60654
5d9df832421e,white,female,176,2,7201 N WESTERN AVE CHICAGO IL 60645
5db6443cd400,white,female,176,2,7043 N CLARK ST CHICAGO IL 60626
5db86684439a,asian,female,176,2,821 E 103rd St (10300S) CHICAGO IL 60628
5db9f4d22213,white,female,176,2,8131 S MAY ST CHICAGO IL 60620
5dbbc44e9ea3,asian,male,174,4,5126 W GRAND AVE CHICAGO IL 60639
5dd88687ee9d,white,female,177,1,1121-1125 W LAKE ST CHICAGO IL 60607
5ddf27bdea12,white,female,177,1,3011 W CERMAK RD CHICAGO IL 60623
5de0d4ea5ba8,hispanic,female,176,2,5611 W MADISON ST CHICAGO IL 60644
5de534d19919,white,male,178,0,5117 N LINCOLN AVE CHICAGO IL 60625
5dedc02c38c4,asian,male,176,2,1414 E 59TH ST CHICAGO IL 60637
5df444c7404e,white,female,177,1,5000 W IRVING PARK RD CHICAGO IL 60641
5dfcae936731,white,female,175,3,661 E 69TH ST CHICAGO IL 60637
5e024eda03a1,white,male,176,2,8524 S Green (832W) CHICAGO IL 60620
5e02bd0ba9eb,white,female,177,1,5901 S MORGAN ST CHICAGO IL 60621
5e064d612bd0,hispanic,male,177,1,1951 W Division ST CHICAGO IL 60622
5e081f51eb75,white,male,177,1,1421 W CHICAGO AVE CHICAGO IL 60642
5e0874558c2f,white,female,177,1,200 N JEFFERSON STE1 CHICAGO IL 60661
5e0932ec49a5,hispanic,female,177,1,4457 S COTTAGE GROVE AVE CHICAGO IL 60653
5e17542e8bfa,white,male,176,2,5504 W FULLERTON AVE CHICAGO IL 60639
5e22e941ba65,white,female,175,3,3137 W 71ST ST CHICAGO IL 60629
5e2a322ce98b,white,male,177,1,1700 W 83RD ST CHICAGO IL 60620
5e2ae0f5820e,white,male,176,2,1733 N DAMEN AVE CHICAGO IL 60647
5e2b995808d0,white,female,176,2,5089 S ARCHER AVE CHICAGO IL 60632
5e30c2939e49,white,male,176,2,7139 S STATE ST CHICAGO IL 60619
5e34bc7787ba,white,female,176,2,4247 N AUSTIN AVE CHICAGO IL 60634
5e370aa19b73,white,female,177,1,7108 S OGLESBY AVE CHICAGO IL 60649
5e3a2b111eb9,black,male,176,2,4224 - 4226 S ARCHER AVE CHICAGO IL 60632
5e3e81305d34,white,female,176,2,3123-25 W MONTROSE AVE CHICAGO IL 60618
5e3f2e01b2e4,white,male,175,3,600 W PERSHING RD CHICAGO IL 60609
5e40f4565834,white,female,176,2,200 E OHIO ST CHICAGO IL 60611
5e4cabefff6e,hispanic,female,175,3,1906 W VAN BUREN ST CHICAGO IL 60612
5e508ba190f5,white,female,176,2,1062 W TAYLOR ST CHICAGO IL 60607
5e5255210eef,black,male,174,4,3315 W NORTH AVE CHICAGO IL 60647
5e5d31395c0e,white,male,176,2,3654 W 16TH ST CHICAGO IL 60623
5e636370c59a,white,female,176,2,824 W BELMONT AVE CHICAGO IL 60657
5e64e733c300,hispanic,female,173,5,1916 S STATE ST CHICAGO IL 60616
5e6d78a310a3,white,male,177,1,1535 W DEVON AVE CHICAGO IL 60660
5e744b2ec06d,white,female,174,4,1559 W DEVON AVE CHICAGO IL 60660
5e748a39617c,white,female,177,1,130 S GREEN ST CHICAGO IL 60607
5e75d23f7922,black,female,176,2,1381 W GRAND AVE CHICAGO IL 60642
5e78170b6a58,white,male,175,3,5400 S ST LOUIS AVE CHICAGO IL 60632
5e84895a11fc,black,male,176,2,3910 W NORTH AVE CHICAGO IL 60647
5e85c286cce6,white,female,177,1,4445 N BROADWAY CHICAGO IL 60640
5e8673deaede,white,male,176,2,4513 N SHERIDAN RD CHICAGO IL 60640
5e8dbc592cc4,hispanic,female,176,2,1230 W Taylor ST CHICAGO 60607
5e93c744bf88,white,male,176,2,7067-7069 N CLARK ST CHICAGO IL 60626
5e959f8c70f8,white,female,176,2,3936 W 31ST ST CHICAGO IL 60623
5e970627297f,hispanic,female,176,2,5709 S HARLEM AVE CHICAGO IL 60638
5e9a31d5b798,white,male,176,2,15 W ILLINOIS ST CHICAGO IL 60654
5e9e9789c03d,white,male,177,1,224 E 103RD ST CHICAGO IL 60628
5e9eb8b5efd5,white,male,177,1,10318 S HALSTED ST IL 60628
5ea0a416749b,white,male,177,1,3927 N HARLEM AVE CHICAGO IL 60634
5ea661943b4f,white,female,176,2,5200 S LAKE PARK AVE CHICAGO IL 60615
5eae457a6b51,white,female,178,0,28 E ROOSEVELT RD CHICAGO IL 60605
5ebb960d82b1,black,female,175,3,2860 N MILWAUKEE AVE CHICAGO 60618
5ebdf249a927,white,female,178,0,1252 S HALSTED ST CHICAGO IL 60607
5ec130ba8427,white,male,178,0,2132 W ROSCOE ST CHICAGO IL 60618
5eca224b4a49,white,male,177,1,4257 N Tripp CHICAGO IL 60641
5ed1366a6ed2,white,male,176,2,2510 W CORTEZ CHICAGO IL 60622
5ed80ccb15dc,white,male,176,2,2333 N MILWAUKEE AVE BLDG 1st CHICAGO IL 60647
5ed9a6c06fec,white,male,177,1,820 W RANDOLPH ST CHICAGO IL 60607
5edadc182f03,white,female,178,0,2447 N CLARK ST IL 60614
5edfbb05464f,black,male,176,2,1425 N DAYTON ST CHICAGO IL 60642
5ee3d060ce04,white,male,176,2,2629 W DEVON AVE CHICAGO IL 60659
5ee70963b70e,black,male,176,2,13200 S BALTIMORE AVE CHICAGO IL 60633
5ee9555dfd3d,white,female,175,3,216 W JACKSON BLVD CHICAGO IL 60606
